item_id,order_id,item_name,quantity,unit_price,item_total
ITEM_0035393,ORD_003442,Biryani,2,74.65,149.3
ITEM_0035394,ORD_012380,Burger,2,49.72,99.44
ITEM_0035395,ORD_002978,Wrap,1,43.16,43.16
ITEM_0035396,ORD_017862,Salad,3,10.23,30.69
ITEM_0035397,ORD_019285,Biryani,2,51.68,103.36
ITEM_0035398,ORD_020146,Wrap,3,58.61,175.82999999999998
ITEM_0035399,ORD_022133,Biryani,1,70.07,70.07
ITEM_0035400,ORD_015558,Burger,1,64.79,64.79
ITEM_0035401,ORD_006907,Burger,2,71.07,142.14
ITEM_0035402,ORD_010175,Biryani,1,16.48,16.48
ITEM_0035403,ORD_021800,Wrap,2,14.99,29.98
ITEM_0035404,ORD_009349,Wrap,2,69.97,139.94
ITEM_0035405,ORD_013004,Salad,3,73.68,221.04000000000002
ITEM_0035406,ORD_006163,Biryani,2,68.33,136.66
ITEM_0035407,ORD_001631,Pizza,2,21.61,43.22
ITEM_0035408,ORD_021920,Salad,3,39.6,118.80000000000001
ITEM_0035409,ORD_002671,Salad,2,49.24,98.48
ITEM_0035410,ORD_011886,Biryani,3,64.25,192.75
ITEM_0035411,ORD_014050,Pizza,1,14.49,14.49
ITEM_0035412,ORD_001807,Biryani,3,62.66,187.98
ITEM_0035413,ORD_016890,Pasta,2,76.08,152.16
ITEM_0035414,ORD_005563,Pizza,1,13.01,13.01
ITEM_0035415,ORD_024880,Burger,1,42.38,42.38
ITEM_0035416,ORD_012160,Biryani,1,33.27,33.27
ITEM_0035417,ORD_010315,Salad,1,67.1,67.1
ITEM_0035418,ORD_024592,Biryani,3,60.36,181.07999999999998
ITEM_0035419,ORD_020916,Wrap,2,69.5,139.0
ITEM_0035420,ORD_000815,Biryani,1,37.37,37.37
ITEM_0035421,ORD_024865,Pizza,3,39.53,118.59
ITEM_0035422,ORD_003499,Pizza,1,68.36,68.36
ITEM_0035423,ORD_011650,Biryani,3,36.7,110.10000000000001
ITEM_0035424,ORD_011071,Pizza,1,62.76,62.76
ITEM_0035425,ORD_019177,Salad,1,36.61,36.61
ITEM_0035426,ORD_006326,Wrap,1,38.49,38.49
ITEM_0035427,ORD_017681,Burger,1,76.1,76.1
ITEM_0035428,ORD_005112,Pizza,2,76.54,153.08
ITEM_0035429,ORD_011409,Wrap,1,47.17,47.17
ITEM_0035430,ORD_022212,Burger,3,53.12,159.35999999999999
ITEM_0035431,ORD_017590,Pizza,2,50.97,101.94
ITEM_0035432,ORD_008288,Burger,2,48.94,97.88
ITEM_0035433,ORD_017136,Pasta,2,63.25,126.5
ITEM_0035434,ORD_020131,Pizza,3,11.49,34.47
ITEM_0035435,ORD_001970,Salad,3,78.4,235.20000000000002
ITEM_0035436,ORD_015448,Burger,2,40.38,80.76
ITEM_0035437,ORD_016203,Biryani,3,50.07,150.21
ITEM_0035438,ORD_005680,Wrap,1,76.29,76.29
ITEM_0035439,ORD_015381,Pasta,2,31.27,62.54
ITEM_0035440,ORD_002832,Pasta,3,56.27,168.81
ITEM_0035441,ORD_010341,Wrap,1,65.84,65.84
ITEM_0035442,ORD_007814,Wrap,1,40.18,40.18
ITEM_0035443,ORD_016750,Wrap,1,47.82,47.82
ITEM_0035444,ORD_014736,Burger,3,22.57,67.71000000000001
ITEM_0035445,ORD_009344,Pizza,1,21.79,21.79
ITEM_0035446,ORD_024308,Burger,1,70.48,70.48
ITEM_0035447,ORD_007209,Salad,1,26.88,26.88
ITEM_0035448,ORD_004327,Pizza,2,56.12,112.24
ITEM_0035449,ORD_005799,Pasta,2,79.42,158.84
ITEM_0035450,ORD_003535,Biryani,2,25.78,51.56
ITEM_0035451,ORD_005439,Biryani,1,11.15,11.15
ITEM_0035452,ORD_016250,Wrap,1,66.25,66.25
ITEM_0035453,ORD_018410,Pizza,1,52.05,52.05
ITEM_0035454,ORD_007708,Salad,3,78.38,235.14
ITEM_0035455,ORD_016545,Salad,2,28.99,57.98
ITEM_0035456,ORD_022112,Biryani,2,69.25,138.5
ITEM_0035457,ORD_018014,Wrap,1,13.36,13.36
ITEM_0035458,ORD_011560,Wrap,3,48.15,144.45
ITEM_0035459,ORD_012396,Burger,3,12.95,38.849999999999994
ITEM_0035460,ORD_012466,Pasta,1,31.26,31.26
ITEM_0035461,ORD_018207,Pizza,3,55.2,165.60000000000002
ITEM_0035462,ORD_008659,Biryani,1,55.87,55.87
ITEM_0035463,ORD_010662,Pizza,3,79.87,239.61
ITEM_0035464,ORD_004547,Salad,1,57.92,57.92
ITEM_0035465,ORD_023861,Wrap,1,65.62,65.62
ITEM_0035466,ORD_018444,Pasta,3,15.71,47.13
ITEM_0035467,ORD_003522,Pasta,2,69.41,138.82
ITEM_0035468,ORD_006042,Burger,3,60.64,181.92000000000002
ITEM_0035469,ORD_022763,Biryani,2,34.82,69.64
ITEM_0035470,ORD_014080,Salad,1,76.84,76.84
ITEM_0035471,ORD_011716,Pizza,2,68.67,137.34
ITEM_0035472,ORD_016252,Burger,3,17.09,51.269999999999996
ITEM_0035473,ORD_002771,Salad,1,60.36,60.36
ITEM_0035474,ORD_019831,Pizza,1,38.06,38.06
ITEM_0035475,ORD_002900,Burger,1,51.87,51.87
ITEM_0035476,ORD_016472,Pizza,2,38.19,76.38
ITEM_0035477,ORD_006267,Wrap,1,59.08,59.08
ITEM_0035478,ORD_000814,Pasta,2,55.98,111.96
ITEM_0035479,ORD_022499,Burger,2,30.71,61.42
ITEM_0035480,ORD_017559,Pasta,1,36.16,36.16
ITEM_0035481,ORD_023661,Wrap,1,61.54,61.54
ITEM_0035482,ORD_024029,Burger,2,63.8,127.6
ITEM_0035483,ORD_020134,Pizza,3,69.05,207.14999999999998
ITEM_0035484,ORD_002792,Biryani,2,51.13,102.26
ITEM_0035485,ORD_024833,Burger,3,68.62,205.86
ITEM_0035486,ORD_003418,Burger,1,28.3,28.3
ITEM_0035487,ORD_003194,Salad,1,52.99,52.99
ITEM_0035488,ORD_001154,Biryani,2,69.91,139.82
ITEM_0035489,ORD_005990,Biryani,2,50.75,101.5
ITEM_0035490,ORD_012180,Wrap,1,57.94,57.94
ITEM_0035491,ORD_014498,Wrap,2,33.8,67.6
ITEM_0035492,ORD_002434,Pizza,2,25.52,51.04
ITEM_0035493,ORD_003877,Biryani,3,52.64,157.92000000000002
ITEM_0035494,ORD_016223,Pizza,3,26.13,78.39
ITEM_0035495,ORD_007817,Wrap,1,34.4,34.4
ITEM_0035496,ORD_020218,Wrap,2,24.54,49.08
ITEM_0035497,ORD_006421,Pizza,2,71.82,143.64
ITEM_0035498,ORD_011100,Pasta,3,17.3,51.900000000000006
ITEM_0035499,ORD_024491,Pizza,2,16.06,32.12
ITEM_0035500,ORD_008228,Salad,1,10.62,10.62
ITEM_0035501,ORD_000493,Pasta,3,64.19,192.57
ITEM_0035502,ORD_006220,Salad,1,47.96,47.96
ITEM_0035503,ORD_021523,Salad,2,33.75,67.5
ITEM_0035504,ORD_016245,Biryani,1,26.34,26.34
ITEM_0035505,ORD_019515,Wrap,2,14.75,29.5
ITEM_0035506,ORD_006679,Pasta,3,55.75,167.25
ITEM_0035507,ORD_010365,Pasta,1,56.33,56.33
ITEM_0035508,ORD_020230,Pasta,3,14.47,43.410000000000004
ITEM_0035509,ORD_024091,Salad,3,12.1,36.3
ITEM_0035510,ORD_005632,Salad,1,23.74,23.74
ITEM_0035511,ORD_008623,Pizza,1,59.94,59.94
ITEM_0035512,ORD_003011,Pizza,2,27.45,54.9
ITEM_0035513,ORD_022839,Burger,3,32.29,96.87
ITEM_0035514,ORD_016470,Salad,1,57.25,57.25
ITEM_0035515,ORD_008758,Pasta,2,52.47,104.94
ITEM_0035516,ORD_002747,Biryani,2,11.87,23.74
ITEM_0035517,ORD_006858,Pizza,3,41.09,123.27000000000001
ITEM_0035518,ORD_007526,Biryani,1,34.57,34.57
ITEM_0035519,ORD_005763,Wrap,3,59.86,179.57999999999998
ITEM_0035520,ORD_020689,Pizza,3,68.88,206.64
ITEM_0035521,ORD_014625,Burger,2,46.47,92.94
ITEM_0035522,ORD_005009,Burger,3,34.69,104.07
ITEM_0035523,ORD_022990,Biryani,2,63.89,127.78
ITEM_0035524,ORD_000973,Pasta,3,11.15,33.45
ITEM_0035525,ORD_003644,Biryani,3,17.08,51.239999999999995
ITEM_0035526,ORD_012509,Biryani,3,11.83,35.49
ITEM_0035527,ORD_021735,Biryani,2,25.74,51.48
ITEM_0035528,ORD_008206,Pizza,3,48.26,144.78
ITEM_0035529,ORD_010087,Salad,3,28.42,85.26
ITEM_0035530,ORD_019916,Salad,1,20.05,20.05
ITEM_0035531,ORD_022608,Pizza,3,72.39,217.17000000000002
ITEM_0035532,ORD_006347,Pizza,3,15.08,45.24
ITEM_0035533,ORD_016387,Salad,2,68.41,136.82
ITEM_0035534,ORD_024094,Pizza,3,63.08,189.24
ITEM_0035535,ORD_011895,Biryani,2,29.36,58.72
ITEM_0035536,ORD_020383,Pasta,1,47.36,47.36
ITEM_0035537,ORD_009625,Salad,3,77.86,233.57999999999998
ITEM_0035538,ORD_012850,Burger,3,51.41,154.23
ITEM_0035539,ORD_015023,Biryani,2,39.58,79.16
ITEM_0035540,ORD_013629,Pasta,3,36.11,108.33
ITEM_0035541,ORD_024916,Pizza,2,73.21,146.42
ITEM_0035542,ORD_005851,Biryani,3,48.84,146.52
ITEM_0035543,ORD_013593,Wrap,2,13.43,26.86
ITEM_0035544,ORD_003698,Pizza,1,52.08,52.08
ITEM_0035545,ORD_017754,Biryani,2,35.95,71.9
ITEM_0035546,ORD_008251,Salad,3,70.82,212.45999999999998
ITEM_0035547,ORD_007214,Pizza,2,17.55,35.1
ITEM_0035548,ORD_022251,Biryani,3,60.16,180.48
ITEM_0035549,ORD_017169,Burger,2,34.27,68.54
ITEM_0035550,ORD_001865,Salad,1,33.42,33.42
ITEM_0035551,ORD_024831,Salad,1,22.02,22.02
ITEM_0035552,ORD_014545,Burger,3,22.87,68.61
ITEM_0035553,ORD_004800,Pasta,2,57.29,114.58
ITEM_0035554,ORD_020563,Burger,1,52.9,52.9
ITEM_0035555,ORD_013756,Pizza,1,33.59,33.59
ITEM_0035556,ORD_012709,Burger,1,41.18,41.18
ITEM_0035557,ORD_015847,Pasta,2,10.24,20.48
ITEM_0035558,ORD_014847,Wrap,2,57.48,114.96
ITEM_0035559,ORD_013864,Wrap,2,54.1,108.2
ITEM_0035560,ORD_014891,Pizza,1,45.94,45.94
ITEM_0035561,ORD_016523,Pasta,1,45.0,45.0
ITEM_0035562,ORD_012848,Salad,2,14.3,28.6
ITEM_0035563,ORD_011887,Biryani,2,52.71,105.42
ITEM_0035564,ORD_006413,Biryani,3,18.64,55.92
ITEM_0035565,ORD_023818,Salad,2,59.15,118.3
ITEM_0035566,ORD_018156,Burger,1,34.86,34.86
ITEM_0035567,ORD_024223,Pasta,3,71.21,213.63
ITEM_0035568,ORD_011622,Pasta,3,37.38,112.14000000000001
ITEM_0035569,ORD_007315,Wrap,3,38.51,115.53
ITEM_0035570,ORD_007168,Biryani,2,75.7,151.4
ITEM_0035571,ORD_007882,Biryani,1,40.03,40.03
ITEM_0035572,ORD_009925,Pasta,3,27.07,81.21000000000001
ITEM_0035573,ORD_019168,Biryani,1,59.8,59.8
ITEM_0035574,ORD_013977,Wrap,3,54.55,163.64999999999998
ITEM_0035575,ORD_024279,Salad,2,43.92,87.84
ITEM_0035576,ORD_002033,Pizza,2,60.75,121.5
ITEM_0035577,ORD_024370,Wrap,1,17.83,17.83
ITEM_0035578,ORD_024059,Biryani,2,51.54,103.08
ITEM_0035579,ORD_013516,Salad,3,70.53,211.59
ITEM_0035580,ORD_007432,Wrap,2,34.29,68.58
ITEM_0035581,ORD_020692,Burger,3,31.84,95.52
ITEM_0035582,ORD_020241,Biryani,1,17.42,17.42
ITEM_0035583,ORD_003033,Pizza,2,42.52,85.04
ITEM_0035584,ORD_005954,Biryani,3,18.9,56.699999999999996
ITEM_0035585,ORD_008559,Wrap,3,78.59,235.77
ITEM_0035586,ORD_004564,Wrap,1,48.7,48.7
ITEM_0035587,ORD_024404,Biryani,2,21.16,42.32
ITEM_0035588,ORD_000497,Pasta,1,33.43,33.43
ITEM_0035589,ORD_021760,Salad,3,36.0,108.0
ITEM_0035590,ORD_015170,Wrap,1,57.37,57.37
ITEM_0035591,ORD_003160,Wrap,1,21.78,21.78
ITEM_0035592,ORD_013385,Burger,1,15.18,15.18
ITEM_0035593,ORD_019810,Pasta,3,31.79,95.37
ITEM_0035594,ORD_003579,Pizza,1,59.15,59.15
ITEM_0035595,ORD_003635,Pizza,2,69.02,138.04
ITEM_0035596,ORD_012576,Wrap,2,26.31,52.62
ITEM_0035597,ORD_021748,Biryani,3,70.15,210.45000000000002
ITEM_0035598,ORD_023792,Burger,1,29.23,29.23
ITEM_0035599,ORD_008935,Salad,1,42.6,42.6
ITEM_0035600,ORD_019881,Burger,1,53.92,53.92
ITEM_0035601,ORD_023962,Pasta,3,57.13,171.39000000000001
ITEM_0035602,ORD_018447,Burger,1,71.02,71.02
ITEM_0035603,ORD_008601,Biryani,1,46.12,46.12
ITEM_0035604,ORD_014687,Pizza,3,31.47,94.41
ITEM_0035605,ORD_006252,Pasta,1,11.4,11.4
ITEM_0035606,ORD_015588,Wrap,2,60.12,120.24
ITEM_0035607,ORD_009842,Burger,2,31.7,63.4
ITEM_0035608,ORD_001618,Salad,3,64.95,194.85000000000002
ITEM_0035609,ORD_023342,Biryani,1,45.7,45.7
ITEM_0035610,ORD_014437,Burger,3,47.47,142.41
ITEM_0035611,ORD_001238,Burger,2,62.17,124.34
ITEM_0035612,ORD_002496,Wrap,3,72.92,218.76
ITEM_0035613,ORD_020071,Pasta,3,14.28,42.839999999999996
ITEM_0035614,ORD_007882,Pasta,1,46.88,46.88
ITEM_0035615,ORD_007049,Pizza,2,26.45,52.9
ITEM_0035616,ORD_005677,Pasta,1,55.37,55.37
ITEM_0035617,ORD_000113,Biryani,3,57.31,171.93
ITEM_0035618,ORD_018743,Salad,2,17.15,34.3
ITEM_0035619,ORD_022060,Pasta,3,31.04,93.12
ITEM_0035620,ORD_008658,Wrap,1,19.02,19.02
ITEM_0035621,ORD_019668,Salad,2,16.6,33.2
ITEM_0035622,ORD_012324,Biryani,1,16.69,16.69
ITEM_0035623,ORD_024065,Wrap,2,42.14,84.28
ITEM_0035624,ORD_003069,Pizza,1,63.71,63.71
ITEM_0035625,ORD_019894,Biryani,3,37.5,112.5
ITEM_0035626,ORD_006550,Wrap,1,27.41,27.41
ITEM_0035627,ORD_012146,Wrap,1,14.32,14.32
ITEM_0035628,ORD_007502,Biryani,1,35.71,35.71
ITEM_0035629,ORD_012183,Biryani,2,37.22,74.44
ITEM_0035630,ORD_005181,Salad,3,73.68,221.04000000000002
ITEM_0035631,ORD_008022,Biryani,2,48.77,97.54
ITEM_0035632,ORD_000469,Burger,2,43.7,87.4
ITEM_0035633,ORD_010965,Biryani,1,79.64,79.64
ITEM_0035634,ORD_024933,Wrap,2,75.3,150.6
ITEM_0035635,ORD_024508,Pizza,2,60.18,120.36
ITEM_0035636,ORD_000870,Pasta,2,39.6,79.2
ITEM_0035637,ORD_003269,Wrap,3,38.09,114.27000000000001
ITEM_0035638,ORD_009294,Wrap,1,22.08,22.08
ITEM_0035639,ORD_017507,Biryani,1,45.23,45.23
ITEM_0035640,ORD_000252,Salad,2,34.82,69.64
ITEM_0035641,ORD_010569,Wrap,3,43.99,131.97
ITEM_0035642,ORD_019291,Salad,1,63.41,63.41
ITEM_0035643,ORD_007240,Biryani,1,17.23,17.23
ITEM_0035644,ORD_020972,Wrap,3,31.56,94.67999999999999
ITEM_0035645,ORD_001295,Salad,1,69.94,69.94
ITEM_0035646,ORD_000556,Salad,3,53.48,160.44
ITEM_0035647,ORD_015994,Biryani,2,78.39,156.78
ITEM_0035648,ORD_003267,Biryani,2,27.14,54.28
ITEM_0035649,ORD_001635,Wrap,3,22.61,67.83
ITEM_0035650,ORD_013556,Biryani,1,38.76,38.76
ITEM_0035651,ORD_014912,Pizza,3,68.72,206.16
ITEM_0035652,ORD_002663,Biryani,2,33.16,66.32
ITEM_0035653,ORD_021408,Burger,1,54.66,54.66
ITEM_0035654,ORD_002161,Burger,3,12.22,36.660000000000004
ITEM_0035655,ORD_000798,Wrap,3,72.77,218.31
ITEM_0035656,ORD_002394,Salad,3,67.43,202.29000000000002
ITEM_0035657,ORD_006691,Salad,2,56.71,113.42
ITEM_0035658,ORD_004564,Wrap,1,14.97,14.97
ITEM_0035659,ORD_005135,Pasta,3,55.71,167.13
ITEM_0035660,ORD_001314,Pasta,3,46.49,139.47
ITEM_0035661,ORD_000949,Burger,3,56.45,169.35000000000002
ITEM_0035662,ORD_009166,Burger,3,56.43,169.29
ITEM_0035663,ORD_011063,Salad,2,70.7,141.4
ITEM_0035664,ORD_000368,Wrap,1,37.28,37.28
ITEM_0035665,ORD_009824,Biryani,3,71.55,214.64999999999998
ITEM_0035666,ORD_016320,Wrap,3,17.05,51.150000000000006
ITEM_0035667,ORD_019894,Pizza,1,21.25,21.25
ITEM_0035668,ORD_005693,Salad,3,33.63,100.89000000000001
ITEM_0035669,ORD_012657,Biryani,3,62.76,188.28
ITEM_0035670,ORD_016853,Pizza,2,35.83,71.66
ITEM_0035671,ORD_007661,Salad,1,52.94,52.94
ITEM_0035672,ORD_010063,Wrap,2,65.41,130.82
ITEM_0035673,ORD_001065,Salad,1,43.45,43.45
ITEM_0035674,ORD_021374,Pizza,2,48.85,97.7
ITEM_0035675,ORD_019594,Pasta,2,19.87,39.74
ITEM_0035676,ORD_021288,Burger,2,34.5,69.0
ITEM_0035677,ORD_022444,Pasta,1,14.16,14.16
ITEM_0035678,ORD_001736,Biryani,1,47.8,47.8
ITEM_0035679,ORD_003132,Salad,1,13.2,13.2
ITEM_0035680,ORD_015808,Biryani,3,59.43,178.29
ITEM_0035681,ORD_007054,Wrap,3,15.45,46.349999999999994
ITEM_0035682,ORD_008628,Salad,3,71.34,214.02
ITEM_0035683,ORD_007335,Salad,2,40.41,80.82
ITEM_0035684,ORD_014617,Pizza,1,42.91,42.91
ITEM_0035685,ORD_012407,Wrap,2,65.88,131.76
ITEM_0035686,ORD_002182,Salad,2,11.22,22.44
ITEM_0035687,ORD_005791,Burger,2,70.04,140.08
ITEM_0035688,ORD_019474,Salad,3,39.27,117.81
ITEM_0035689,ORD_021574,Pasta,2,43.33,86.66
ITEM_0035690,ORD_021884,Pizza,3,17.82,53.46
ITEM_0035691,ORD_002625,Pasta,2,34.31,68.62
ITEM_0035692,ORD_021037,Wrap,3,33.78,101.34
ITEM_0035693,ORD_017505,Pasta,2,22.1,44.2
ITEM_0035694,ORD_010904,Pizza,2,27.79,55.58
ITEM_0035695,ORD_019166,Pasta,1,39.31,39.31
ITEM_0035696,ORD_017604,Salad,2,15.81,31.62
ITEM_0035697,ORD_012225,Pasta,2,31.67,63.34
ITEM_0035698,ORD_003263,Pizza,3,52.07,156.21
ITEM_0035699,ORD_006237,Burger,1,17.81,17.81
ITEM_0035700,ORD_018093,Salad,2,19.54,39.08
ITEM_0035701,ORD_006535,Pasta,3,74.88,224.64
ITEM_0035702,ORD_022497,Salad,2,24.11,48.22
ITEM_0035703,ORD_023868,Salad,3,17.51,52.53
ITEM_0035704,ORD_010033,Salad,2,21.03,42.06
ITEM_0035705,ORD_006107,Burger,2,24.65,49.3
ITEM_0035706,ORD_001863,Burger,3,45.6,136.8
ITEM_0035707,ORD_018574,Salad,3,67.02,201.06
ITEM_0035708,ORD_005171,Salad,1,20.03,20.03
ITEM_0035709,ORD_015122,Burger,1,69.26,69.26
ITEM_0035710,ORD_004556,Biryani,3,36.02,108.06
ITEM_0035711,ORD_014517,Burger,3,63.6,190.8
ITEM_0035712,ORD_022439,Salad,2,36.02,72.04
ITEM_0035713,ORD_004015,Pizza,2,66.25,132.5
ITEM_0035714,ORD_024660,Biryani,2,58.74,117.48
ITEM_0035715,ORD_024988,Salad,2,58.97,117.94
ITEM_0035716,ORD_019275,Wrap,3,63.2,189.60000000000002
ITEM_0035717,ORD_003926,Burger,3,27.89,83.67
ITEM_0035718,ORD_018742,Pasta,1,33.91,33.91
ITEM_0035719,ORD_020700,Salad,1,66.5,66.5
ITEM_0035720,ORD_002003,Burger,3,63.06,189.18
ITEM_0035721,ORD_013489,Pizza,2,60.49,120.98
ITEM_0035722,ORD_013562,Salad,2,55.32,110.64
ITEM_0035723,ORD_023801,Biryani,1,49.59,49.59
ITEM_0035724,ORD_014607,Pasta,3,41.71,125.13
ITEM_0035725,ORD_000001,Salad,1,59.83,59.83
ITEM_0035726,ORD_003300,Pasta,1,11.85,11.85
ITEM_0035727,ORD_022428,Biryani,1,37.52,37.52
ITEM_0035728,ORD_021345,Pasta,3,60.73,182.19
ITEM_0035729,ORD_001849,Burger,2,24.78,49.56
ITEM_0035730,ORD_000498,Pasta,1,23.66,23.66
ITEM_0035731,ORD_008888,Salad,3,19.66,58.980000000000004
ITEM_0035732,ORD_004565,Wrap,1,19.72,19.72
ITEM_0035733,ORD_024257,Pizza,3,11.21,33.63
ITEM_0035734,ORD_013424,Biryani,1,19.16,19.16
ITEM_0035735,ORD_005428,Pizza,1,45.3,45.3
ITEM_0035736,ORD_007612,Burger,2,52.6,105.2
ITEM_0035737,ORD_005147,Wrap,2,56.47,112.94
ITEM_0035738,ORD_022411,Pasta,3,64.78,194.34
ITEM_0035739,ORD_015419,Burger,3,39.7,119.10000000000001
ITEM_0035740,ORD_004733,Pizza,1,40.01,40.01
ITEM_0035741,ORD_019745,Pasta,3,12.52,37.56
ITEM_0035742,ORD_005598,Burger,2,26.45,52.9
ITEM_0035743,ORD_008833,Salad,1,65.26,65.26
ITEM_0035744,ORD_019423,Wrap,2,78.08,156.16
ITEM_0035745,ORD_022924,Biryani,2,16.09,32.18
ITEM_0035746,ORD_019949,Pasta,3,73.39,220.17000000000002
ITEM_0035747,ORD_009925,Pasta,3,13.36,40.08
ITEM_0035748,ORD_010328,Salad,3,79.81,239.43
ITEM_0035749,ORD_024116,Pizza,2,30.06,60.12
ITEM_0035750,ORD_017568,Biryani,3,23.15,69.44999999999999
ITEM_0035751,ORD_008435,Burger,2,44.24,88.48
ITEM_0035752,ORD_024483,Burger,1,24.32,24.32
ITEM_0035753,ORD_005466,Salad,3,69.51,208.53000000000003
ITEM_0035754,ORD_005960,Burger,2,49.21,98.42
ITEM_0035755,ORD_007165,Wrap,2,79.72,159.44
ITEM_0035756,ORD_007410,Pasta,1,44.18,44.18
ITEM_0035757,ORD_016048,Pizza,1,36.33,36.33
ITEM_0035758,ORD_017397,Wrap,1,76.15,76.15
ITEM_0035759,ORD_015719,Wrap,2,47.04,94.08
ITEM_0035760,ORD_008245,Burger,3,65.97,197.91
ITEM_0035761,ORD_001360,Pasta,3,52.96,158.88
ITEM_0035762,ORD_010271,Biryani,3,49.54,148.62
ITEM_0035763,ORD_013650,Pizza,2,70.01,140.02
ITEM_0035764,ORD_007820,Burger,3,41.3,123.89999999999999
ITEM_0035765,ORD_002322,Wrap,2,24.23,48.46
ITEM_0035766,ORD_015156,Pasta,2,51.61,103.22
ITEM_0035767,ORD_022281,Wrap,1,29.28,29.28
ITEM_0035768,ORD_011450,Salad,3,60.19,180.57
ITEM_0035769,ORD_020522,Biryani,1,32.29,32.29
ITEM_0035770,ORD_000207,Biryani,1,71.41,71.41
ITEM_0035771,ORD_022358,Pasta,3,39.17,117.51
ITEM_0035772,ORD_013927,Pasta,2,17.71,35.42
ITEM_0035773,ORD_024134,Salad,2,11.02,22.04
ITEM_0035774,ORD_019015,Burger,3,59.58,178.74
ITEM_0035775,ORD_014013,Wrap,2,60.11,120.22
ITEM_0035776,ORD_014713,Wrap,2,60.38,120.76
ITEM_0035777,ORD_021142,Salad,3,20.77,62.31
ITEM_0035778,ORD_013190,Burger,1,14.0,14.0
ITEM_0035779,ORD_001317,Salad,2,28.94,57.88
ITEM_0035780,ORD_002417,Biryani,2,43.81,87.62
ITEM_0035781,ORD_013904,Wrap,2,14.51,29.02
ITEM_0035782,ORD_020423,Biryani,3,66.91,200.73
ITEM_0035783,ORD_013992,Wrap,3,58.62,175.85999999999999
ITEM_0035784,ORD_017944,Burger,1,17.87,17.87
ITEM_0035785,ORD_017826,Salad,2,29.89,59.78
ITEM_0035786,ORD_015541,Biryani,3,55.25,165.75
ITEM_0035787,ORD_021515,Salad,1,18.11,18.11
ITEM_0035788,ORD_013967,Pasta,1,23.5,23.5
ITEM_0035789,ORD_004286,Wrap,1,35.7,35.7
ITEM_0035790,ORD_006283,Pizza,2,77.52,155.04
ITEM_0035791,ORD_009725,Salad,2,36.35,72.7
ITEM_0035792,ORD_017733,Pasta,3,14.45,43.349999999999994
ITEM_0035793,ORD_009339,Pizza,1,74.23,74.23
ITEM_0035794,ORD_011150,Wrap,3,18.64,55.92
ITEM_0035795,ORD_021983,Salad,2,68.06,136.12
ITEM_0035796,ORD_002079,Salad,1,67.04,67.04
ITEM_0035797,ORD_015280,Burger,2,70.76,141.52
ITEM_0035798,ORD_004766,Pizza,1,16.08,16.08
ITEM_0035799,ORD_013863,Biryani,2,79.04,158.08
ITEM_0035800,ORD_017940,Pizza,3,44.6,133.8
ITEM_0035801,ORD_008693,Salad,3,45.12,135.35999999999999
ITEM_0035802,ORD_009238,Burger,2,16.23,32.46
ITEM_0035803,ORD_010938,Salad,1,43.7,43.7
ITEM_0035804,ORD_021455,Wrap,2,49.81,99.62
ITEM_0035805,ORD_000868,Salad,2,13.45,26.9
ITEM_0035806,ORD_003303,Pizza,3,21.45,64.35
ITEM_0035807,ORD_016459,Biryani,1,48.11,48.11
ITEM_0035808,ORD_022915,Salad,1,15.27,15.27
ITEM_0035809,ORD_006444,Pasta,2,15.99,31.98
ITEM_0035810,ORD_018790,Biryani,3,37.95,113.85000000000001
ITEM_0035811,ORD_005431,Salad,3,25.37,76.11
ITEM_0035812,ORD_011704,Wrap,3,24.3,72.9
ITEM_0035813,ORD_016843,Wrap,2,29.27,58.54
ITEM_0035814,ORD_005272,Wrap,3,27.67,83.01
ITEM_0035815,ORD_007568,Burger,2,53.27,106.54
ITEM_0035816,ORD_002979,Pizza,3,49.62,148.85999999999999
ITEM_0035817,ORD_015647,Wrap,3,52.25,156.75
ITEM_0035818,ORD_002426,Pizza,2,43.48,86.96
ITEM_0035819,ORD_022739,Biryani,3,13.36,40.08
ITEM_0035820,ORD_014832,Salad,2,77.81,155.62
ITEM_0035821,ORD_000553,Pizza,1,18.34,18.34
ITEM_0035822,ORD_006277,Biryani,3,64.85,194.54999999999998
ITEM_0035823,ORD_011489,Pizza,3,69.73,209.19
ITEM_0035824,ORD_005771,Pizza,2,20.05,40.1
ITEM_0035825,ORD_011423,Salad,1,54.35,54.35
ITEM_0035826,ORD_008002,Burger,1,54.01,54.01
ITEM_0035827,ORD_003002,Wrap,1,25.75,25.75
ITEM_0035828,ORD_021124,Pasta,2,10.59,21.18
ITEM_0035829,ORD_016014,Pizza,2,14.16,28.32
ITEM_0035830,ORD_002067,Pasta,1,27.82,27.82
ITEM_0035831,ORD_020480,Biryani,2,75.93,151.86
ITEM_0035832,ORD_002412,Wrap,1,55.39,55.39
ITEM_0035833,ORD_000381,Salad,1,79.69,79.69
ITEM_0035834,ORD_010351,Burger,2,60.92,121.84
ITEM_0035835,ORD_022425,Salad,1,35.32,35.32
ITEM_0035836,ORD_012513,Salad,2,68.96,137.92
ITEM_0035837,ORD_021457,Pasta,1,63.05,63.05
ITEM_0035838,ORD_013744,Pasta,1,43.02,43.02
ITEM_0035839,ORD_021123,Biryani,1,27.23,27.23
ITEM_0035840,ORD_023641,Biryani,2,74.94,149.88
