customer_id,customer_name,city,area,signup_date,signup_source,customer_tier
CUST_07941,Customer 7941,Dubai,Yas Island,2025-06-02 14:40:44.377382,Organic,Loyal
CUST_07942,Customer 7942,Abu Dhabi,JBR,2025-12-28 13:41:58.377382,Referral,Loyal
CUST_07943,Customer 7943,Sharjah,Al Majaz,2024-08-09 13:41:23.377382,Organic,VIP
CUST_07944,Customer 7944,Dubai,Business Bay,2024-12-08 01:15:17.377382,Referral,New
CUST_07945,Customer 7945,Dubai,Marina,2024-09-12 19:54:06.377382,Organic,New
CUST_07946,Customer 7946,Dubai,Deira,2025-06-02 08:54:59.377382,Referral,Loyal
CUST_07947,Customer 7947,Abu Dhabi,Al Majaz,2024-08-17 15:53:01.377382,Referral,New
CUST_07948,Customer 7948,Abu Dhabi,Marina,2025-11-13 17:43:31.377382,Referral,Loyal
CUST_07949,Customer 7949,Ajman,Al Reem,2025-12-25 23:45:07.377382,Paid Ads,New
CUST_07950,Customer 7950,Dubai,JBR,2025-05-21 08:12:06.377382,Organic,New
CUST_07951,Customer 7951,Ajman,Corniche,2025-10-09 17:01:14.377382,Referral,Regular
CUST_07952,Customer 7952,Dubai,Downtown,2025-03-29 14:49:10.377382,Organic,Loyal
CUST_07953,Customer 7953,Abu Dhabi,JBR,2024-11-09 04:49:42.377382,Paid Ads,New
CUST_07954,Customer 7954,Dubai,Deira,2025-05-02 18:33:30.377382,Social Media,New
CUST_07955,Customer 7955,Sharjah,Corniche,2025-06-20 22:22:59.377382,Organic,Regular
CUST_07956,Customer 7956,Abu Dhabi,Corniche,2025-01-26 10:09:57.377382,Organic,New
CUST_07957,Customer 7957,Abu Dhabi,Al Reem,2024-11-28 15:53:58.377382,Paid Ads,Regular
CUST_07958,Customer 7958,Sharjah,Downtown,2024-09-04 15:23:47.377382,Referral,New
CUST_07959,Customer 7959,Dubai,Corniche,2025-10-07 08:24:46.377382,Organic,Regular
CUST_07960,Customer 7960,Dubai,JLT,2025-10-20 00:38:08.377382,Social Media,Regular
CUST_07961,Customer 7961,Sharjah,Al Majaz,2025-04-06 08:18:20.377382,Paid Ads,VIP
CUST_07962,Customer 7962,Dubai,Corniche,2025-11-18 11:28:12.377382,Referral,Loyal
CUST_07963,Customer 7963,Dubai,Corniche,2025-09-16 18:39:28.377382,Organic,VIP
CUST_07964,Customer 7964,Dubai,Al Majaz,2025-12-05 20:30:47.377382,Organic,Loyal
CUST_07965,Customer 7965,Abu Dhabi,Business Bay,2024-10-06 22:46:42.377382,Paid Ads,New
CUST_07966,Customer 7966,Dubai,Al Reem,2025-08-21 19:25:47.377382,Referral,Loyal
CUST_07967,Customer 7967,Dubai,Corniche,2025-08-30 03:04:28.377382,Referral,VIP
CUST_07968,Customer 7968,Dubai,Corniche,2025-08-23 22:30:14.377382,Paid Ads,Loyal
CUST_07969,Customer 7969,Dubai,Downtown,2024-09-05 12:21:34.377382,Organic,VIP
CUST_07970,Customer 7970,Sharjah,Marina,2025-05-14 21:37:03.377382,Organic,Loyal
CUST_07971,Customer 7971,Ajman,Business Bay,2024-10-04 13:44:21.377382,Referral,New
CUST_07972,Customer 7972,Abu Dhabi,Yas Island,2025-01-24 20:48:38.377382,Referral,New
CUST_07973,Customer 7973,Dubai,Business Bay,2025-02-17 15:16:03.377382,Social Media,Loyal
CUST_07974,Customer 7974,Sharjah,Al Majaz,2025-10-22 07:29:14.377382,Social Media,Loyal
CUST_07975,Customer 7975,Abu Dhabi,Downtown,2024-09-14 12:46:57.377382,Social Media,New
CUST_07976,Customer 7976,Dubai,Al Reem,2025-04-23 21:19:03.377382,Referral,Loyal
CUST_07977,Customer 7977,Sharjah,JBR,2025-03-26 01:57:11.377382,Referral,Regular
CUST_07978,Customer 7978,Sharjah,Downtown,2024-11-21 22:03:39.377382,Referral,New
CUST_07979,Customer 7979,Abu Dhabi,Deira,2025-12-30 04:37:17.377382,Organic,New
CUST_07980,Customer 7980,Abu Dhabi,Al Majaz,2025-12-25 11:05:57.377382,Paid Ads,VIP
CUST_07981,Customer 7981,Dubai,Marina,2025-11-11 12:30:04.377382,Referral,VIP
CUST_07982,Customer 7982,Dubai,Deira,2025-08-30 18:39:29.377382,Organic,Regular
CUST_07983,Customer 7983,Abu Dhabi,Deira,2025-12-29 00:32:36.377382,Referral,Loyal
CUST_07984,Customer 7984,Dubai,Al Reem,2025-10-18 10:08:06.377382,Paid Ads,Regular
CUST_07985,Customer 7985,Dubai,Yas Island,2024-09-01 09:16:52.377382,Referral,Loyal
CUST_07986,Customer 7986,Sharjah,JBR,2024-11-04 16:27:56.377382,Organic,VIP
CUST_07987,Customer 7987,Sharjah,Corniche,2025-09-25 12:17:01.377382,Referral,Loyal
CUST_07988,Customer 7988,Dubai,JLT,2024-08-08 19:38:07.377382,Referral,VIP
CUST_07989,Customer 7989,Sharjah,Corniche,2025-05-05 04:02:16.377382,Referral,New
CUST_07990,Customer 7990,Sharjah,Deira,2025-07-29 16:02:13.377382,Social Media,New
CUST_07991,Customer 7991,Abu Dhabi,Business Bay,2025-09-21 15:28:31.377382,Referral,Loyal
CUST_07992,Customer 7992,Dubai,JLT,2024-08-20 21:27:26.377382,Organic,VIP
CUST_07993,Customer 7993,Dubai,Al Reem,2024-12-26 02:26:00.377382,Organic,Regular
CUST_07994,Customer 7994,Dubai,JBR,2025-09-05 05:27:55.377382,Organic,VIP
CUST_07995,Customer 7995,Dubai,Al Reem,2024-08-16 20:39:09.377382,Referral,VIP
CUST_07996,Customer 7996,Dubai,Al Majaz,2025-07-25 14:51:04.377382,Paid Ads,VIP
CUST_07997,Customer 7997,Dubai,Marina,2025-12-21 16:39:02.377382,Organic,New
CUST_07998,Customer 7998,Dubai,Deira,2025-10-30 20:00:35.377382,Social Media,VIP
CUST_07999,Customer 7999,Sharjah,Business Bay,2025-12-26 13:04:56.377382,Paid Ads,Loyal
CUST_08000,Customer 8000,Dubai,Al Reem,2025-08-16 14:44:34.377382,Organic,New
CUST_08001,Customer 8001,Abu Dhabi,JLT,2024-07-25 03:50:48.377382,Referral,New
CUST_08002,Customer 8002,Abu Dhabi,Deira,2024-10-16 14:51:18.377382,Social Media,New
CUST_08003,Customer 8003,Dubai,JBR,2024-10-31 13:27:24.377382,Organic,VIP
CUST_08004,Customer 8004,Sharjah,Business Bay,2025-07-18 16:27:39.377382,Social Media,Regular
CUST_08005,Customer 8005,Abu Dhabi,Yas Island,2025-10-22 20:51:24.377382,Paid Ads,VIP
CUST_08006,Customer 8006,Dubai,Yas Island,2025-06-29 19:18:04.377382,Organic,VIP
CUST_08007,Customer 8007,Sharjah,JLT,2025-06-25 15:24:12.377382,Referral,Regular
CUST_08008,Customer 8008,Dubai,Marina,2025-08-19 19:49:19.377382,Social Media,VIP
CUST_08009,Customer 8009,Abu Dhabi,Yas Island,2024-10-02 19:13:12.377382,Organic,Loyal
CUST_08010,Customer 8010,Dubai,Deira,2025-08-14 11:05:12.377382,Paid Ads,Regular
CUST_08011,Customer 8011,Sharjah,JBR,2025-04-05 07:42:07.377382,Paid Ads,Loyal
CUST_08012,Customer 8012,Dubai,Marina,2024-11-07 14:19:33.377382,Organic,Loyal
CUST_08013,Customer 8013,Abu Dhabi,Corniche,2024-10-11 04:16:44.377382,Paid Ads,New
CUST_08014,Customer 8014,Dubai,JBR,2024-11-20 23:53:29.377382,Social Media,New
CUST_08015,Customer 8015,Abu Dhabi,Deira,2024-10-23 08:43:43.377382,Social Media,Regular
CUST_08016,Customer 8016,Sharjah,Deira,2024-10-21 07:01:39.377382,Social Media,VIP
CUST_08017,Customer 8017,Dubai,Al Majaz,2024-07-29 05:31:26.377382,Social Media,Loyal
CUST_08018,Customer 8018,Abu Dhabi,Marina,2025-03-31 22:39:05.377382,Paid Ads,VIP
CUST_08019,Customer 8019,Dubai,JBR,2025-04-02 08:47:52.377382,Organic,Loyal
CUST_08020,Customer 8020,Sharjah,Marina,2024-08-28 02:52:21.377382,Paid Ads,New
CUST_08021,Customer 8021,Dubai,JLT,2025-03-25 10:13:41.377382,Paid Ads,New
CUST_08022,Customer 8022,Sharjah,Downtown,2025-03-17 12:18:07.377382,Organic,New
CUST_08023,Customer 8023,Sharjah,Marina,2024-10-08 10:19:00.377382,Organic,Regular
CUST_08024,Customer 8024,Dubai,Yas Island,2025-07-21 03:11:10.377382,Referral,Loyal
CUST_08025,Customer 8025,Dubai,Deira,2024-11-13 11:32:59.377382,Social Media,VIP
CUST_08026,Customer 8026,Dubai,Al Majaz,2025-08-18 16:52:14.377382,Organic,Loyal
CUST_08027,Customer 8027,Sharjah,Corniche,2025-07-25 02:26:48.377382,Paid Ads,VIP
CUST_08028,Customer 8028,Dubai,Al Majaz,2024-09-12 06:46:46.377382,Social Media,VIP
CUST_08029,Customer 8029,Abu Dhabi,JBR,2024-12-29 07:21:39.377382,Social Media,VIP
CUST_08030,Customer 8030,Sharjah,JLT,2025-09-13 11:15:25.377382,Paid Ads,Loyal
CUST_08031,Customer 8031,Dubai,JLT,2025-05-09 13:20:21.377382,Organic,New
CUST_08032,Customer 8032,Abu Dhabi,Corniche,2025-06-15 08:03:10.377382,Social Media,Regular
CUST_08033,Customer 8033,Dubai,Marina,2024-08-04 22:02:56.377382,Social Media,Regular
CUST_08034,Customer 8034,Dubai,Marina,2025-06-05 20:26:19.377382,Social Media,New
CUST_08035,Customer 8035,Sharjah,JBR,2025-12-29 22:56:16.377382,Social Media,Regular
CUST_08036,Customer 8036,Dubai,JBR,2024-11-20 14:15:15.377382,Social Media,VIP
CUST_08037,Customer 8037,Dubai,Business Bay,2025-02-21 02:48:35.377382,Paid Ads,Regular
CUST_08038,Customer 8038,Sharjah,Marina,2025-06-20 21:57:36.377382,Organic,Loyal
CUST_08039,Customer 8039,Dubai,JBR,2025-10-18 10:20:45.377382,Organic,New
CUST_08040,Customer 8040,Ajman,JLT,2024-07-24 06:34:39.377382,Social Media,New
CUST_08041,Customer 8041,Ajman,Downtown,2024-08-31 16:30:42.377382,Social Media,New
CUST_08042,Customer 8042,Dubai,Deira,2025-05-05 15:10:23.377382,Social Media,New
CUST_08043,Customer 8043,Dubai,Marina,2025-03-04 04:46:11.377382,Paid Ads,Loyal
CUST_08044,Customer 8044,Abu Dhabi,Business Bay,2025-09-04 03:17:40.377382,Paid Ads,VIP
CUST_08045,Customer 8045,Dubai,Deira,2024-08-13 12:23:00.377382,Referral,VIP
CUST_08046,Customer 8046,Dubai,Yas Island,2025-06-22 16:22:31.377382,Social Media,VIP
CUST_08047,Customer 8047,Abu Dhabi,Downtown,2025-01-12 22:31:16.377382,Referral,Regular
CUST_08048,Customer 8048,Dubai,Al Majaz,2025-04-01 18:33:11.377382,Referral,VIP
CUST_08049,Customer 8049,Sharjah,Marina,2025-06-23 00:54:26.377382,Referral,Regular
CUST_08050,Customer 8050,Dubai,Al Majaz,2024-08-28 18:35:38.377382,Organic,Loyal
CUST_08051,Customer 8051,Dubai,Business Bay,2024-10-08 23:57:15.377382,Referral,Regular
CUST_08052,Customer 8052,Dubai,Marina,2025-04-21 01:41:18.377382,Social Media,VIP
CUST_08053,Customer 8053,Ajman,Business Bay,2025-05-10 09:17:18.377382,Paid Ads,New
CUST_08054,Customer 8054,Abu Dhabi,Al Reem,2025-02-24 02:36:40.377382,Social Media,Loyal
CUST_08055,Customer 8055,Sharjah,Business Bay,2024-09-25 19:33:36.377382,Paid Ads,VIP
CUST_08056,Customer 8056,Dubai,JBR,2025-01-11 01:43:04.377382,Organic,VIP
CUST_08057,Customer 8057,Dubai,JBR,2024-08-13 17:24:02.377382,Organic,VIP
CUST_08058,Customer 8058,Dubai,Al Majaz,2025-11-10 08:59:35.377382,Social Media,Loyal
CUST_08059,Customer 8059,Dubai,Al Reem,2025-03-18 15:55:57.377382,Organic,New
CUST_08060,Customer 8060,Abu Dhabi,Business Bay,2025-08-25 13:30:48.377382,Paid Ads,New
CUST_08061,Customer 8061,Abu Dhabi,Yas Island,2025-04-23 12:28:09.377382,Organic,New
CUST_08062,Customer 8062,Dubai,Al Majaz,2024-08-23 15:33:38.377382,Referral,VIP
CUST_08063,Customer 8063,Ajman,Deira,2025-12-14 16:49:33.377382,Referral,Regular
CUST_08064,Customer 8064,Dubai,JBR,2024-10-25 14:29:45.377382,Organic,VIP
CUST_08065,Customer 8065,Ajman,Deira,2025-05-11 04:21:15.377382,Social Media,New
CUST_08066,Customer 8066,Dubai,Deira,2025-10-26 19:40:55.377382,Referral,Loyal
CUST_08067,Customer 8067,Dubai,Al Reem,2025-06-10 08:50:02.377382,Paid Ads,Regular
CUST_08068,Customer 8068,Dubai,Al Majaz,2025-12-21 02:34:32.377382,Social Media,Regular
CUST_08069,Customer 8069,Dubai,JLT,2025-02-11 08:02:58.377382,Organic,VIP
CUST_08070,Customer 8070,Abu Dhabi,Al Majaz,2025-02-23 08:01:43.377382,Social Media,Loyal
CUST_08071,Customer 8071,Dubai,JLT,2025-08-27 12:13:58.377382,Social Media,Regular
CUST_08072,Customer 8072,Dubai,Business Bay,2025-08-19 11:12:42.377382,Social Media,New
CUST_08073,Customer 8073,Abu Dhabi,JLT,2025-01-10 05:47:32.377382,Social Media,VIP
CUST_08074,Customer 8074,Abu Dhabi,Marina,2024-10-07 03:48:34.377382,Organic,VIP
CUST_08075,Customer 8075,Sharjah,Business Bay,2026-01-04 09:42:03.377382,Organic,New
CUST_08076,Customer 8076,Dubai,JLT,2024-07-21 17:01:36.377382,Referral,New
CUST_08077,Customer 8077,Abu Dhabi,Yas Island,2024-10-22 03:17:32.377382,Referral,New
CUST_08078,Customer 8078,Abu Dhabi,Deira,2024-08-23 13:53:56.377382,Paid Ads,Regular
CUST_08079,Customer 8079,Dubai,Business Bay,2024-10-01 13:58:15.377382,Paid Ads,Loyal
CUST_08080,Customer 8080,Dubai,Deira,2025-04-17 21:14:55.377382,Referral,Regular
CUST_08081,Customer 8081,Dubai,Corniche,2025-11-08 15:46:53.377382,Referral,Loyal
CUST_08082,Customer 8082,Dubai,Al Majaz,2025-09-08 20:49:16.377382,Social Media,VIP
CUST_08083,Customer 8083,Dubai,JLT,2025-07-19 19:29:41.377382,Referral,Loyal
CUST_08084,Customer 8084,Dubai,Deira,2025-11-17 02:56:40.377382,Paid Ads,New
CUST_08085,Customer 8085,Abu Dhabi,JLT,2025-05-13 22:24:03.377382,Referral,Regular
CUST_08086,Customer 8086,Abu Dhabi,Deira,2025-08-19 08:29:19.377382,Social Media,New
CUST_08087,Customer 8087,Ajman,Yas Island,2025-12-14 16:31:14.377382,Paid Ads,VIP
CUST_08088,Customer 8088,Abu Dhabi,Downtown,2025-11-08 19:06:06.377382,Organic,Regular
CUST_08089,Customer 8089,Dubai,Yas Island,2024-08-27 20:05:18.377382,Referral,Regular
CUST_08090,Customer 8090,Sharjah,JBR,2025-04-20 22:39:30.377382,Organic,New
CUST_08091,Customer 8091,Sharjah,JLT,2025-04-23 04:28:24.377382,Paid Ads,Regular
CUST_08092,Customer 8092,Dubai,Yas Island,2025-03-30 04:37:24.377382,Referral,New
CUST_08093,Customer 8093,Abu Dhabi,Marina,2025-07-19 05:53:23.377382,Organic,Loyal
CUST_08094,Customer 8094,Ajman,JLT,2025-07-15 01:43:42.377382,Referral,VIP
CUST_08095,Customer 8095,Abu Dhabi,Al Reem,2025-10-18 17:24:49.377382,Organic,New
CUST_08096,Customer 8096,Sharjah,Al Majaz,2025-06-01 16:26:57.377382,Organic,VIP
CUST_08097,Customer 8097,Dubai,Al Majaz,2024-11-28 21:09:10.377382,Paid Ads,Regular
CUST_08098,Customer 8098,Dubai,JBR,2024-09-12 16:01:53.377382,Referral,VIP
CUST_08099,Customer 8099,Dubai,Marina,2024-08-23 09:51:54.377382,Organic,VIP
CUST_08100,Customer 8100,Abu Dhabi,JBR,2025-12-02 17:32:45.377382,Referral,VIP
CUST_08101,Customer 8101,Sharjah,Business Bay,2025-11-30 07:03:03.377382,Referral,Regular
CUST_08102,Customer 8102,Ajman,JLT,2024-09-06 17:16:46.377382,Social Media,Loyal
CUST_08103,Customer 8103,Dubai,Marina,2025-05-02 13:00:07.377382,Paid Ads,Loyal
CUST_08104,Customer 8104,Dubai,Corniche,2024-12-28 13:23:11.377382,Referral,Loyal
CUST_08105,Customer 8105,Sharjah,Deira,2025-11-03 07:24:34.377382,Referral,New
CUST_08106,Customer 8106,Abu Dhabi,Al Reem,2024-08-04 16:32:49.377382,Referral,New
CUST_08107,Customer 8107,Dubai,JLT,2025-05-28 08:48:14.377382,Paid Ads,Regular
CUST_08108,Customer 8108,Dubai,Al Reem,2025-02-08 00:37:11.377382,Paid Ads,Loyal
CUST_08109,Customer 8109,Abu Dhabi,Marina,2025-11-30 13:22:49.377382,Referral,VIP
CUST_08110,Customer 8110,Sharjah,Deira,2025-06-01 09:16:13.377382,Paid Ads,Loyal
CUST_08111,Customer 8111,Dubai,JBR,2024-11-26 04:33:34.377382,Social Media,New
CUST_08112,Customer 8112,Dubai,JLT,2024-10-22 17:54:31.377382,Paid Ads,Regular
CUST_08113,Customer 8113,Ajman,Deira,2025-08-02 17:50:13.377382,Social Media,Loyal
CUST_08114,Customer 8114,Abu Dhabi,Al Reem,2024-08-14 00:45:17.377382,Social Media,New
CUST_08115,Customer 8115,Dubai,Downtown,2024-11-21 18:12:40.377382,Social Media,New
CUST_08116,Customer 8116,Dubai,Marina,2025-01-29 04:15:29.377382,Organic,VIP
CUST_08117,Customer 8117,Abu Dhabi,Marina,2025-11-20 12:25:54.377382,Paid Ads,Loyal
CUST_08118,Customer 8118,Dubai,Al Reem,2025-09-05 04:10:12.377382,Referral,VIP
CUST_08119,Customer 8119,Dubai,Al Reem,2025-03-06 23:35:58.377382,Social Media,Loyal
CUST_08120,Customer 8120,Abu Dhabi,Business Bay,2024-08-07 21:06:48.377382,Referral,Regular
CUST_08121,Customer 8121,Dubai,JBR,2024-11-01 08:22:46.377382,Social Media,Loyal
CUST_08122,Customer 8122,Abu Dhabi,Al Reem,2025-07-11 10:49:45.377382,Referral,VIP
CUST_08123,Customer 8123,Dubai,Yas Island,2025-05-04 08:44:24.377382,Organic,VIP
CUST_08124,Customer 8124,Abu Dhabi,Al Majaz,2025-01-20 04:20:37.377382,Social Media,New
CUST_08125,Customer 8125,Dubai,Al Majaz,2024-12-20 00:59:20.377382,Organic,Loyal
CUST_08126,Customer 8126,Dubai,JLT,2024-08-31 19:26:53.377382,Organic,Loyal
CUST_08127,Customer 8127,Dubai,Corniche,2025-04-08 09:00:40.377382,Paid Ads,Regular
CUST_08128,Customer 8128,Ajman,JLT,2025-03-04 17:27:27.377382,Referral,New
CUST_08129,Customer 8129,Sharjah,Business Bay,2025-05-16 07:59:08.377382,Social Media,VIP
CUST_08130,Customer 8130,Dubai,Deira,2024-10-10 05:30:55.377382,Organic,Loyal
CUST_08131,Customer 8131,Sharjah,Corniche,2024-11-28 17:05:42.377382,Referral,New
CUST_08132,Customer 8132,Abu Dhabi,Deira,2025-10-07 08:16:40.377382,Paid Ads,Regular
CUST_08133,Customer 8133,Ajman,Al Majaz,2025-07-24 00:21:36.377382,Referral,New
CUST_08134,Customer 8134,Dubai,Al Majaz,2024-08-12 00:34:29.377382,Referral,Loyal
CUST_08135,Customer 8135,Abu Dhabi,Al Majaz,2025-03-10 06:36:00.377382,Paid Ads,Loyal
CUST_08136,Customer 8136,Dubai,Al Reem,2025-09-09 22:56:08.377382,Paid Ads,Regular
CUST_08137,Customer 8137,Dubai,Business Bay,2025-02-12 11:25:43.377382,Paid Ads,Regular
CUST_08138,Customer 8138,Ajman,Yas Island,2025-02-12 04:17:29.377382,Organic,Regular
CUST_08139,Customer 8139,Abu Dhabi,JLT,2025-09-11 17:57:55.377382,Referral,VIP
CUST_08140,Customer 8140,Dubai,Deira,2024-12-25 06:56:19.377382,Paid Ads,New
CUST_08141,Customer 8141,Dubai,Downtown,2025-11-27 06:39:50.377382,Referral,New
CUST_08142,Customer 8142,Abu Dhabi,JLT,2025-11-03 11:02:44.377382,Referral,New
CUST_08143,Customer 8143,Abu Dhabi,Marina,2025-03-07 00:19:01.377382,Organic,VIP
CUST_08144,Customer 8144,Dubai,JBR,2025-09-29 05:28:48.377382,Referral,New
CUST_08145,Customer 8145,Ajman,Corniche,2025-10-02 14:03:51.377382,Organic,Regular
CUST_08146,Customer 8146,Dubai,Deira,2025-04-01 13:00:18.377382,Paid Ads,New
CUST_08147,Customer 8147,Dubai,Business Bay,2025-02-26 22:59:50.377382,Paid Ads,VIP
CUST_08148,Customer 8148,Sharjah,Al Majaz,2024-08-12 01:48:25.377382,Referral,VIP
CUST_08149,Customer 8149,Dubai,Marina,2025-12-28 20:44:27.377382,Organic,New
CUST_08150,Customer 8150,Dubai,JBR,2025-10-06 11:27:00.377382,Organic,VIP
CUST_08151,Customer 8151,Abu Dhabi,Deira,2025-11-03 21:28:08.377382,Social Media,VIP
CUST_08152,Customer 8152,Sharjah,Yas Island,2025-07-09 15:48:56.377382,Social Media,New
CUST_08153,Customer 8153,Dubai,Al Majaz,2025-12-05 00:16:04.377382,Paid Ads,VIP
CUST_08154,Customer 8154,Ajman,Deira,2025-02-16 14:41:41.377382,Paid Ads,VIP
CUST_08155,Customer 8155,Sharjah,Downtown,2025-10-23 02:14:26.377382,Social Media,New
CUST_08156,Customer 8156,Dubai,Downtown,2025-12-05 19:05:26.377382,Organic,Regular
CUST_08157,Customer 8157,Abu Dhabi,Business Bay,2025-01-07 19:40:33.377382,Referral,Regular
CUST_08158,Customer 8158,Dubai,Downtown,2025-01-14 15:10:35.377382,Referral,VIP
CUST_08159,Customer 8159,Dubai,Yas Island,2025-07-12 15:07:48.377382,Organic,Loyal
CUST_08160,Customer 8160,Sharjah,Business Bay,2025-02-15 08:43:26.377382,Paid Ads,Loyal
CUST_08161,Customer 8161,Ajman,Corniche,2025-06-10 13:43:27.377382,Referral,New
CUST_08162,Customer 8162,Dubai,Yas Island,2025-11-07 00:59:26.377382,Organic,New
CUST_08163,Customer 8163,Dubai,Business Bay,2024-08-20 17:24:25.377382,Referral,Regular
CUST_08164,Customer 8164,Dubai,Yas Island,2025-04-03 16:25:25.377382,Organic,Loyal
CUST_08165,Customer 8165,Dubai,Downtown,2025-07-18 03:45:37.377382,Social Media,New
CUST_08166,Customer 8166,Dubai,Corniche,2025-11-12 01:28:50.377382,Social Media,Loyal
CUST_08167,Customer 8167,Dubai,Yas Island,2024-10-08 04:03:21.377382,Referral,Loyal
CUST_08168,Customer 8168,Abu Dhabi,Corniche,2024-12-03 18:19:46.377382,Referral,VIP
CUST_08169,Customer 8169,Dubai,JBR,2024-10-04 16:05:08.377382,Referral,VIP
CUST_08170,Customer 8170,Dubai,Yas Island,2024-08-27 12:38:47.377382,Referral,Loyal
CUST_08171,Customer 8171,Sharjah,JLT,2024-09-21 02:06:17.377382,Social Media,Regular
CUST_08172,Customer 8172,Sharjah,Al Majaz,2025-08-26 15:26:45.377382,Social Media,New
CUST_08173,Customer 8173,Dubai,Downtown,2025-12-23 22:35:11.377382,Organic,New
CUST_08174,Customer 8174,Dubai,Deira,2025-09-23 13:30:49.377382,Referral,Regular
CUST_08175,Customer 8175,Abu Dhabi,Corniche,2025-04-10 18:47:06.377382,Social Media,VIP
CUST_08176,Customer 8176,Dubai,Downtown,2025-12-06 15:11:21.377382,Paid Ads,VIP
CUST_08177,Customer 8177,Dubai,Marina,2025-03-23 06:07:29.377382,Organic,Regular
CUST_08178,Customer 8178,Abu Dhabi,JLT,2025-11-17 12:43:56.377382,Organic,Regular
CUST_08179,Customer 8179,Dubai,Downtown,2025-03-06 23:06:31.377382,Organic,VIP
CUST_08180,Customer 8180,Dubai,Al Majaz,2024-08-07 12:46:02.377382,Paid Ads,Loyal
CUST_08181,Customer 8181,Dubai,JLT,2025-02-15 16:25:21.377382,Paid Ads,VIP
CUST_08182,Customer 8182,Dubai,Al Majaz,2025-08-29 14:34:36.377382,Paid Ads,Loyal
CUST_08183,Customer 8183,Dubai,Downtown,2024-11-01 08:12:55.377382,Social Media,New
CUST_08184,Customer 8184,Ajman,JLT,2024-08-09 07:47:00.377382,Paid Ads,New
CUST_08185,Customer 8185,Dubai,Deira,2025-05-22 04:07:39.377382,Organic,Loyal
CUST_08186,Customer 8186,Dubai,Deira,2025-11-06 18:40:15.377382,Referral,Loyal
CUST_08187,Customer 8187,Dubai,Al Majaz,2025-08-04 05:13:15.377382,Organic,VIP
CUST_08188,Customer 8188,Ajman,Al Majaz,2024-10-12 07:58:58.377382,Organic,Regular
CUST_08189,Customer 8189,Abu Dhabi,JBR,2024-09-07 18:49:50.377382,Social Media,Loyal
CUST_08190,Customer 8190,Dubai,Deira,2025-06-09 10:19:03.377382,Organic,New
CUST_08191,Customer 8191,Sharjah,Deira,2025-09-29 18:46:26.377382,Social Media,VIP
CUST_08192,Customer 8192,Dubai,Corniche,2025-07-30 03:20:31.377382,Social Media,New
CUST_08193,Customer 8193,Dubai,Business Bay,2025-11-13 00:24:25.377382,Referral,VIP
CUST_08194,Customer 8194,Dubai,Yas Island,2025-05-18 20:23:19.377382,Organic,Regular
CUST_08195,Customer 8195,Dubai,Corniche,2025-02-10 13:10:04.377382,Referral,Regular
CUST_08196,Customer 8196,Dubai,Al Majaz,2025-11-28 05:34:20.377382,Referral,New
CUST_08197,Customer 8197,Abu Dhabi,Al Reem,2024-10-14 16:24:14.377382,Organic,Loyal
CUST_08198,Customer 8198,Dubai,Yas Island,2024-12-12 22:59:34.377382,Organic,Loyal
CUST_08199,Customer 8199,Abu Dhabi,Al Reem,2025-06-29 15:45:00.377382,Paid Ads,New
CUST_08200,Customer 8200,Dubai,Marina,2024-11-19 02:58:38.377382,Paid Ads,Loyal
CUST_08201,Customer 8201,Dubai,Al Majaz,2025-10-14 14:05:11.377382,Social Media,Loyal
CUST_08202,Customer 8202,Dubai,Downtown,2025-12-17 08:04:35.377382,Organic,New
CUST_08203,Customer 8203,Ajman,Business Bay,2025-06-15 03:00:05.377382,Social Media,New
CUST_08204,Customer 8204,Dubai,Al Reem,2025-04-27 12:48:05.377382,Referral,Regular
CUST_08205,Customer 8205,Abu Dhabi,Yas Island,2025-09-09 03:55:16.377382,Referral,New
CUST_08206,Customer 8206,Dubai,Al Majaz,2025-11-09 02:22:23.377382,Paid Ads,Regular
CUST_08207,Customer 8207,Dubai,Corniche,2025-04-22 14:43:15.377382,Social Media,Regular
CUST_08208,Customer 8208,Dubai,JBR,2024-12-22 00:02:46.377382,Organic,VIP
CUST_08209,Customer 8209,Dubai,JLT,2025-04-20 22:13:28.377382,Organic,Loyal
CUST_08210,Customer 8210,Dubai,Deira,2025-07-04 16:36:27.377382,Paid Ads,New
CUST_08211,Customer 8211,Dubai,Business Bay,2025-07-21 10:32:39.377382,Paid Ads,Loyal
CUST_08212,Customer 8212,Sharjah,Business Bay,2024-07-22 19:14:01.377382,Social Media,VIP
CUST_08213,Customer 8213,Dubai,Deira,2025-04-27 09:16:40.377382,Paid Ads,New
CUST_08214,Customer 8214,Abu Dhabi,Deira,2025-05-15 13:59:46.377382,Paid Ads,New
CUST_08215,Customer 8215,Dubai,Deira,2024-10-31 21:16:17.377382,Paid Ads,VIP
CUST_08216,Customer 8216,Abu Dhabi,JBR,2024-07-21 13:00:52.377382,Referral,Loyal
CUST_08217,Customer 8217,Abu Dhabi,Marina,2025-05-16 21:51:01.377382,Social Media,Regular
CUST_08218,Customer 8218,Dubai,JBR,2025-04-02 00:50:54.377382,Organic,VIP
CUST_08219,Customer 8219,Dubai,Corniche,2025-05-23 10:56:03.377382,Organic,VIP
CUST_08220,Customer 8220,Abu Dhabi,Marina,2025-02-24 07:16:10.377382,Social Media,New
CUST_08221,Customer 8221,Sharjah,JLT,2025-01-22 01:21:49.377382,Paid Ads,Regular
