order_id,customer_id,restaurant_id,order_datetime,order_status,gross_amount,discount_amount,delivery_fee,promo_code,payment_method,net_amount,cancellation_reason
ORD_018013,CUST_04718,REST_0343,2025-11-02 00:57:22.447894,Delivered,437.59,13.43,10,FREESHIP,Card,424.15999999999997,
ORD_018014,CUST_03412,REST_0143,2025-12-30 04:50:00.447894,Delivered,405.77,46.78,10,NEWUSER,Card,358.99,
ORD_018015,CUST_02145,REST_0257,2025-11-30 08:03:12.447894,Delivered,346.56,25.81,5,,Card,320.75,
ORD_018016,CUST_00900,REST_0100,2025-12-11 23:41:30.447894,In Progress,395.28,45.27,15,,Card,350.01,
ORD_018017,CUST_00698,REST_0487,2025-10-11 16:42:49.447894,Delivered,480.47,38.66,5,FREESHIP,Wallet,441.81000000000006,
ORD_018018,CUST_06081,REST_0348,2025-11-13 13:43:18.447894,Delivered,388.6,9.01,10,FREESHIP,Wallet,379.59000000000003,
ORD_018019,CUST_04056,REST_0202,2025-12-26 17:56:02.447894,In Progress,125.87,39.36,10,NEWUSER,Card,86.51,
ORD_018020,CUST_07232,REST_0033,2025-10-12 03:05:52.447894,Delivered,187.96,22.47,0,FREESHIP,Wallet,165.49,
ORD_018021,CUST_03441,REST_0366,2025-12-01 08:48:42.447894,Delivered,202.92,17.85,10,FREESHIP,Card,185.07,
ORD_018022,CUST_03417,REST_0152,2025-10-25 02:53:26.447894,Delivered,235.65,20.19,15,,Wallet,215.46,
ORD_018023,CUST_02490,REST_0070,2025-12-09 09:02:57.447894,Delivered,327.78,3.23,0,NEWUSER,Wallet,324.54999999999995,
ORD_018024,CUST_06595,REST_0142,2025-10-29 10:25:16.447894,In Progress,227.46,49.17,0,FREESHIP,Card,178.29000000000002,
ORD_018025,CUST_06378,REST_0246,2025-10-30 05:48:34.447894,Delivered,248.64,17.74,0,FREESHIP,Wallet,230.89999999999998,
ORD_018026,CUST_06120,REST_0096,2025-12-31 07:06:08.447894,Delivered,308.78,34.26,10,FREESHIP,Card,274.52,
ORD_018027,CUST_00793,REST_0339,2025-10-15 00:19:04.447894,Delivered,410.92,47.73,0,SAVE10,Card,363.19,
ORD_018028,CUST_07749,REST_0454,2025-10-28 20:34:29.447894,Delivered,240.78,21.66,5,NEWUSER,Card,219.12,
ORD_018029,CUST_00923,REST_0084,2025-11-21 15:52:30.447894,Delivered,326.37,30.07,15,FREESHIP,Card,296.3,
ORD_018030,CUST_01482,REST_0473,2025-12-19 01:23:13.447894,Delivered,248.58,43.05,15,NEWUSER,Wallet,205.53000000000003,
ORD_018031,CUST_06988,REST_0125,2025-12-10 06:01:27.447894,Delivered,498.86,14.48,5,,Card,484.38,
ORD_018032,CUST_07506,REST_0340,2025-12-11 14:00:53.447894,Delivered,473.45,8.33,0,SAVE10,Wallet,465.12,
ORD_018033,CUST_08934,REST_0166,2025-12-06 07:31:12.447894,Delivered,284.17,2.47,5,,Wallet,281.7,
ORD_018034,CUST_02034,REST_0139,2025-12-04 17:33:32.447894,Delivered,413.23,13.09,10,FREESHIP,Card,400.14000000000004,
ORD_018035,CUST_01446,REST_0447,2025-12-26 12:04:59.447894,Delivered,435.73,14.92,0,NEWUSER,Wallet,420.81,
ORD_018036,CUST_08567,REST_0160,2025-12-16 06:49:56.447894,Delivered,43.1,33.41,5,SAVE10,Card,9.690000000000005,
ORD_018037,CUST_02910,REST_0413,2025-11-22 03:22:41.447894,Delivered,462.45,26.96,5,SAVE10,Wallet,435.49,
ORD_018038,CUST_05769,REST_0286,2025-11-25 18:00:59.447894,Delivered,434.4,13.16,10,FREESHIP,Cash,421.23999999999995,
ORD_018039,CUST_08816,REST_0413,2025-11-23 05:30:37.447894,Delivered,414.88,42.46,5,,Card,372.42,
ORD_018040,CUST_06443,REST_0086,2025-12-15 18:33:30.447894,Delivered,296.79,27.88,0,FREESHIP,Card,268.91,
ORD_018041,CUST_09241,REST_0139,2025-12-24 20:05:15.447894,Delivered,137.06,0.51,10,NEWUSER,Cash,136.55,
ORD_018042,CUST_00606,REST_0433,2025-10-28 14:18:19.447894,Delivered,265.71,0.29,10,SAVE10,Wallet,265.41999999999996,
ORD_018043,CUST_02114,REST_0468,2025-10-29 13:44:28.447894,Delivered,405.69,25.82,10,SAVE10,Wallet,379.87,
ORD_018044,CUST_02577,REST_0105,2025-12-07 17:45:42.447894,Delivered,242.28,36.7,15,NEWUSER,Wallet,205.57999999999998,
ORD_018045,CUST_05741,REST_0078,2025-10-21 20:54:56.447894,Delivered,494.05,2.25,15,,Card,491.8,
ORD_018046,CUST_05511,REST_0219,2025-10-15 22:07:50.447894,Cancelled,136.53,40.51,5,FREESHIP,Wallet,96.02000000000001,Restaurant Busy
ORD_018047,CUST_00278,REST_0192,2025-12-19 06:14:44.447894,Cancelled,458.07,4.28,0,NEWUSER,Cash,453.79,Rider Unavailable
ORD_018048,CUST_02058,REST_0378,2025-10-28 04:14:37.447894,In Progress,181.71,39.13,0,SAVE10,Card,142.58,
ORD_018049,CUST_01165,REST_0422,2025-12-13 18:01:11.447894,Delivered,424.16,0.27,0,NEWUSER,Card,423.89000000000004,
ORD_018050,CUST_03172,REST_0188,2025-10-16 04:30:03.447894,Delivered,234.22,18.58,5,NEWUSER,Card,215.64,
ORD_018051,CUST_05307,REST_0196,2025-11-20 09:44:04.447894,Delivered,421.33,20.43,5,FREESHIP,Card,400.9,
ORD_018052,CUST_06537,REST_0391,2025-12-30 11:17:50.447894,Delivered,306.94,41.26,10,SAVE10,Card,265.68,
ORD_018053,CUST_00261,REST_0350,2025-11-28 23:14:25.447894,Delivered,456.36,7.59,15,,Card,448.77000000000004,
ORD_018054,CUST_05186,REST_0074,2025-10-20 01:41:58.447894,Delivered,254.92,7.18,5,,Cash,247.73999999999998,
ORD_018055,CUST_03566,REST_0391,2025-10-26 11:17:54.447894,Delivered,468.59,49.95,5,,Card,418.64,
ORD_018056,CUST_03819,REST_0261,2025-12-26 21:14:06.447894,In Progress,89.88,14.6,5,SAVE10,Wallet,75.28,
ORD_018057,CUST_04563,REST_0452,2025-12-27 09:04:56.447894,Delivered,410.21,32.75,0,,Card,377.46,
ORD_018058,CUST_06208,REST_0303,2025-12-12 07:09:37.447894,Cancelled,133.77,18.23,0,NEWUSER,Wallet,115.54,Rider Unavailable
ORD_018059,CUST_02795,REST_0292,2025-11-06 06:01:24.447894,Delivered,138.09,6.61,5,FREESHIP,Card,131.48,
ORD_018060,CUST_09396,REST_0143,2025-10-23 19:43:18.447894,Delivered,60.84,3.92,15,FREESHIP,Cash,56.92,
ORD_018061,CUST_06989,REST_0295,2025-10-13 06:15:42.447894,Delivered,373.95,7.09,15,FREESHIP,Card,366.86,
ORD_018062,CUST_02013,REST_0038,2025-10-26 02:50:11.447894,Delivered,332.6,36.1,0,NEWUSER,Cash,296.5,
ORD_018063,CUST_06243,REST_0036,2025-11-05 18:13:12.447894,Delivered,187.49,44.27,0,SAVE10,Wallet,143.22,
ORD_018064,CUST_08496,REST_0115,2025-12-03 14:57:05.447894,Delivered,488.62,46.39,15,,Wallet,442.23,
ORD_018065,CUST_01097,REST_0002,2025-12-12 10:13:17.447894,Delivered,57.32,0.31,0,SAVE10,Wallet,57.01,
ORD_018066,CUST_01167,REST_0015,2025-11-13 05:31:15.447894,Delivered,391.83,25.49,5,,Wallet,366.34,
ORD_018067,CUST_04310,REST_0084,2025-10-07 21:00:31.447894,Delivered,154.04,25.11,5,SAVE10,Wallet,128.93,
ORD_018068,CUST_07885,REST_0311,2026-01-04 05:36:58.447894,Delivered,61.5,7.1,0,FREESHIP,Wallet,54.4,
ORD_018069,CUST_02353,REST_0254,2025-12-03 11:40:15.447894,Delivered,329.27,29.5,5,SAVE10,Cash,299.77,
ORD_018070,CUST_05534,REST_0226,2025-11-27 20:04:42.447894,Delivered,184.68,25.85,5,FREESHIP,Cash,158.83,
ORD_018071,CUST_08085,REST_0333,2025-12-10 22:08:08.447894,Delivered,241.74,46.72,15,FREESHIP,Card,195.02,
ORD_018072,CUST_05849,REST_0188,2025-12-11 07:15:23.447894,Delivered,252.21,2.7,0,,Card,249.51000000000002,
ORD_018073,CUST_08537,REST_0025,2025-12-10 10:31:08.447894,Delivered,49.12,29.89,10,,Card,19.229999999999997,
ORD_018074,CUST_00744,REST_0270,2025-10-24 07:26:39.447894,Delivered,279.94,0.35,10,,Card,279.59,
ORD_018075,CUST_09814,REST_0489,2025-12-06 00:22:15.447894,Delivered,48.48,25.09,10,NEWUSER,Wallet,23.389999999999997,
ORD_018076,CUST_02542,REST_0240,2025-11-17 15:10:55.447894,Cancelled,115.99,42.73,0,,Card,73.25999999999999,Rider Unavailable
ORD_018077,CUST_05801,REST_0246,2025-10-31 04:42:13.447894,Delivered,366.87,23.32,10,NEWUSER,Cash,343.55,
ORD_018078,CUST_01149,REST_0393,2025-10-08 17:09:25.447894,Cancelled,370.1,25.85,10,SAVE10,Card,344.25,Restaurant Busy
ORD_018079,CUST_08849,REST_0177,2025-10-12 00:17:24.447894,In Progress,31.32,12.08,5,NEWUSER,Wallet,19.240000000000002,
ORD_018080,CUST_04713,REST_0374,2025-10-11 23:44:58.447894,Delivered,428.97,15.55,5,,Wallet,413.42,
ORD_018081,CUST_00776,REST_0163,2025-10-26 14:01:15.447894,In Progress,34.09,29.01,15,FREESHIP,Card,5.080000000000002,
ORD_018082,CUST_09862,REST_0214,2025-12-03 07:20:07.447894,Cancelled,485.41,5.43,0,FREESHIP,Card,479.98,Payment Failed
ORD_018083,CUST_06208,REST_0261,2025-12-18 23:06:14.447894,Delivered,293.41,16.95,15,,Card,276.46000000000004,
ORD_018084,CUST_09852,REST_0236,2025-11-20 08:56:00.447894,Delivered,203.04,4.29,0,NEWUSER,Wallet,198.75,
ORD_018085,CUST_07179,REST_0357,2025-12-13 19:09:07.447894,Cancelled,315.33,44.17,0,NEWUSER,Card,271.15999999999997,Payment Failed
ORD_018086,CUST_08799,REST_0462,2025-12-12 12:26:09.447894,Delivered,99.81,27.86,5,NEWUSER,Card,71.95,
ORD_018087,CUST_00430,REST_0145,2025-11-10 13:04:23.447894,Cancelled,254.3,26.32,0,NEWUSER,Card,227.98000000000002,Item Unavailable
ORD_018088,CUST_09197,REST_0069,2025-12-14 07:27:59.447894,Delivered,353.73,36.82,5,NEWUSER,Card,316.91,
ORD_018089,CUST_01613,REST_0461,2025-10-17 05:53:56.447894,Delivered,337.58,1.5,0,SAVE10,Wallet,336.08,
ORD_018090,CUST_09813,REST_0251,2025-10-25 17:54:09.447894,Delivered,456.58,36.35,15,FREESHIP,Wallet,420.22999999999996,
ORD_018091,CUST_04312,REST_0054,2025-11-04 13:47:41.447894,Delivered,163.65,46.02,10,NEWUSER,Card,117.63,
ORD_018092,CUST_04466,REST_0175,2025-12-28 01:31:31.447894,Delivered,63.15,44.03,5,NEWUSER,Wallet,19.119999999999997,
ORD_018093,CUST_09164,REST_0223,2025-10-09 07:10:33.447894,Delivered,205.09,8.33,15,,Card,196.76,
ORD_018094,CUST_02289,REST_0177,2025-11-06 17:21:01.447894,Delivered,92.42,15.97,0,,Card,76.45,
ORD_018095,CUST_09751,REST_0330,2025-12-06 17:31:54.447894,Delivered,449.84,6.19,0,SAVE10,Card,443.65,
ORD_018096,CUST_02369,REST_0496,2025-10-22 02:20:39.447894,In Progress,491.22,25.05,0,,Card,466.17,
ORD_018097,CUST_02093,REST_0062,2025-12-11 07:58:22.447894,Cancelled,328.22,11.85,0,,Card,316.37,Item Unavailable
ORD_018098,CUST_07754,REST_0407,2025-12-31 01:54:02.447894,Delivered,403.06,8.2,10,NEWUSER,Cash,394.86,
ORD_018099,CUST_08112,REST_0349,2025-12-25 10:28:21.447894,In Progress,357.45,12.85,5,FREESHIP,Card,344.59999999999997,
ORD_018100,CUST_00284,REST_0016,2025-11-11 05:07:14.447894,Delivered,287.54,27.8,10,,Card,259.74,
ORD_018101,CUST_08864,REST_0209,2025-11-17 21:32:13.447894,Delivered,419.28,21.49,0,SAVE10,Card,397.78999999999996,
ORD_018102,CUST_02135,REST_0135,2025-11-18 20:35:12.447894,Delivered,449.83,3.78,0,NEWUSER,Card,446.05,
ORD_018103,CUST_07175,REST_0043,2025-12-14 19:43:40.447894,Delivered,270.95,21.93,10,NEWUSER,Cash,249.01999999999998,
ORD_018104,CUST_01483,REST_0462,2025-12-02 11:38:12.447894,Delivered,411.24,15.23,5,FREESHIP,Card,396.01,
ORD_018105,CUST_06327,REST_0172,2025-11-08 14:20:58.447894,Cancelled,213.36,48.93,10,,Card,164.43,Customer Cancelled
ORD_018106,CUST_02347,REST_0393,2025-10-26 14:35:45.447894,Delivered,139.66,35.2,10,FREESHIP,Cash,104.46,
ORD_018107,CUST_06542,REST_0327,2025-11-20 17:24:19.447894,Delivered,247.6,18.4,0,NEWUSER,Card,229.2,
ORD_018108,CUST_00014,REST_0462,2025-12-10 22:24:24.447894,Delivered,146.28,6.01,15,SAVE10,Cash,140.27,
ORD_018109,CUST_06244,REST_0080,2025-10-08 20:17:13.447894,Delivered,214.17,3.04,0,NEWUSER,Card,211.13,
ORD_018110,CUST_00756,REST_0188,2025-12-06 15:32:01.447894,Delivered,331.11,32.29,15,,Card,298.82,
ORD_018111,CUST_08361,REST_0394,2025-10-09 01:31:46.447894,Delivered,110.81,3.63,10,FREESHIP,Card,107.18,
ORD_018112,CUST_02280,REST_0127,2025-10-19 06:15:23.447894,Cancelled,370.43,36.75,15,NEWUSER,Card,333.68,Customer Cancelled
ORD_018113,CUST_01135,REST_0380,2025-12-18 00:29:34.447894,Delivered,451.23,5.66,0,SAVE10,Wallet,445.57,
ORD_018114,CUST_02662,REST_0389,2025-11-28 21:51:27.447894,Delivered,209.79,2.6,5,SAVE10,Cash,207.19,
ORD_018115,CUST_04825,REST_0307,2025-11-25 06:58:24.447894,Delivered,488.05,49.39,15,NEWUSER,Wallet,438.66,
ORD_018116,CUST_00240,REST_0007,2025-12-20 15:36:21.447894,Delivered,353.83,48.09,15,NEWUSER,Card,305.74,
ORD_018117,CUST_02288,REST_0022,2026-01-02 16:20:43.447894,Delivered,300.42,28.73,0,,Wallet,271.69,
ORD_018118,CUST_04366,REST_0024,2025-10-28 07:53:54.447894,Delivered,172.85,45.6,15,FREESHIP,Wallet,127.25,
ORD_018119,CUST_02588,REST_0382,2025-11-19 12:26:50.447894,Delivered,37.74,48.62,5,FREESHIP,Cash,-10.879999999999995,
ORD_018120,CUST_01310,REST_0360,2025-12-02 04:43:25.447894,Delivered,224.27,22.17,5,,Wallet,202.10000000000002,
ORD_018121,CUST_06479,REST_0298,2025-11-27 14:04:53.447894,Delivered,458.51,0.5,5,,Card,458.01,
ORD_018122,CUST_00443,REST_0251,2025-10-24 21:22:57.447894,Delivered,407.92,31.03,10,NEWUSER,Card,376.89,
ORD_018123,CUST_08917,REST_0150,2025-12-27 09:46:07.447894,Delivered,491.92,19.93,5,FREESHIP,Card,471.99,
ORD_018124,CUST_00908,REST_0163,2025-12-08 20:24:10.447894,Delivered,409.58,33.69,5,,Card,375.89,
ORD_018125,CUST_01527,REST_0494,2026-01-02 16:59:20.447894,Delivered,372.88,8.91,5,SAVE10,Cash,363.96999999999997,
ORD_018126,CUST_09336,REST_0116,2025-12-04 04:50:44.447894,Delivered,70.84,49.34,10,FREESHIP,Cash,21.5,
ORD_018127,CUST_08267,REST_0183,2025-12-23 21:37:03.447894,Delivered,490.45,38.47,15,,Card,451.98,
ORD_018128,CUST_02471,REST_0246,2026-01-04 08:26:35.447894,Cancelled,167.23,14.79,0,FREESHIP,Wallet,152.44,Item Unavailable
ORD_018129,CUST_00070,REST_0131,2025-12-28 19:24:32.447894,Delivered,144.59,38.55,15,FREESHIP,Wallet,106.04,
ORD_018130,CUST_04841,REST_0367,2025-11-01 02:43:34.447894,Delivered,43.79,42.55,0,FREESHIP,Cash,1.240000000000002,
ORD_018131,CUST_06415,REST_0362,2025-11-08 14:29:24.447894,Delivered,218.73,24.63,5,,Cash,194.1,
ORD_018132,CUST_08324,REST_0455,2025-10-29 02:40:51.447894,Cancelled,450.5,20.35,0,NEWUSER,Wallet,430.15,Payment Failed
ORD_018133,CUST_09314,REST_0275,2026-01-01 09:15:16.447894,In Progress,391.65,11.82,15,FREESHIP,Card,379.83,
ORD_018134,CUST_07596,REST_0426,2025-12-11 02:08:45.447894,Delivered,305.52,41.76,5,SAVE10,Wallet,263.76,
ORD_018135,CUST_09383,REST_0430,2025-11-15 23:54:12.447894,Delivered,380.98,20.48,5,NEWUSER,Card,360.5,
ORD_018136,CUST_01129,REST_0328,2025-10-19 09:00:02.447894,Delivered,54.82,39.88,10,FREESHIP,Card,14.939999999999998,
ORD_018137,CUST_00598,REST_0125,2025-12-02 16:13:54.447894,Delivered,118.38,43.7,15,SAVE10,Card,74.67999999999999,
ORD_018138,CUST_09765,REST_0215,2025-11-02 15:12:12.447894,Delivered,250.02,27.63,0,SAVE10,Card,222.39000000000001,
ORD_018139,CUST_05562,REST_0404,2025-10-10 17:18:14.447894,Delivered,344.45,8.75,0,FREESHIP,Card,335.7,
ORD_018140,CUST_08864,REST_0289,2025-12-28 00:53:54.447894,Delivered,297.41,1.89,5,FREESHIP,Wallet,295.52000000000004,
ORD_018141,CUST_04731,REST_0390,2025-12-10 02:56:57.447894,Delivered,102.23,35.31,15,,Wallet,66.92,
ORD_018142,CUST_05020,REST_0271,2025-10-08 09:33:21.447894,Delivered,416.18,42.99,5,NEWUSER,Cash,373.19,
ORD_018143,CUST_06106,REST_0069,2025-10-28 08:00:03.447894,Delivered,93.78,43.26,5,FREESHIP,Cash,50.52,
ORD_018144,CUST_03716,REST_0462,2025-10-27 08:00:07.447894,Delivered,148.0,17.86,10,NEWUSER,Card,130.14,
ORD_018145,CUST_03338,REST_0457,2025-11-15 14:49:04.447894,Delivered,475.05,10.59,10,,Wallet,464.46000000000004,
ORD_018146,CUST_02900,REST_0346,2025-12-12 20:16:24.447894,Delivered,470.8,2.88,0,SAVE10,Card,467.92,
ORD_018147,CUST_06564,REST_0480,2025-12-09 05:29:51.447894,Delivered,107.75,11.55,5,,Card,96.2,
ORD_018148,CUST_02309,REST_0256,2025-12-12 23:17:37.447894,Delivered,137.61,12.9,10,SAVE10,Card,124.71000000000001,
ORD_018149,CUST_02464,REST_0287,2025-11-07 06:03:12.447894,Cancelled,332.39,29.28,15,SAVE10,Wallet,303.11,Rider Unavailable
ORD_018150,CUST_05475,REST_0262,2025-10-09 15:17:30.447894,Delivered,424.08,11.91,10,NEWUSER,Card,412.16999999999996,
ORD_018151,CUST_03991,REST_0385,2025-12-27 05:34:14.447894,Cancelled,292.07,12.01,0,SAVE10,Wallet,280.06,Payment Failed
ORD_018152,CUST_02749,REST_0147,2025-10-23 06:40:26.447894,Delivered,161.77,17.24,5,SAVE10,Card,144.53,
ORD_018153,CUST_05505,REST_0015,2025-11-08 13:46:24.447894,Delivered,163.82,32.95,10,SAVE10,Wallet,130.87,
ORD_018154,CUST_07074,REST_0290,2025-11-02 06:06:56.447894,In Progress,46.97,19.94,10,SAVE10,Wallet,27.029999999999998,
ORD_018155,CUST_09904,REST_0448,2025-10-16 13:29:30.447894,Delivered,32.63,36.61,15,FREESHIP,Card,-3.979999999999997,
ORD_018156,CUST_08364,REST_0339,2025-12-13 02:23:00.447894,Delivered,90.26,21.71,5,FREESHIP,Wallet,68.55000000000001,
ORD_018157,CUST_05944,REST_0177,2025-12-28 10:33:30.447894,Delivered,496.71,39.74,5,FREESHIP,Cash,456.96999999999997,
ORD_018158,CUST_03402,REST_0459,2025-10-16 19:37:24.447894,Delivered,122.23,23.03,10,FREESHIP,Card,99.2,
ORD_018159,CUST_04102,REST_0082,2025-12-07 02:08:53.447894,Delivered,288.15,40.9,15,,Card,247.24999999999997,
ORD_018160,CUST_07756,REST_0472,2026-01-02 21:33:53.447894,Delivered,110.82,42.05,5,,Card,68.77,
ORD_018161,CUST_01228,REST_0174,2025-12-22 02:18:51.447894,Delivered,437.14,38.58,5,,Card,398.56,
ORD_018162,CUST_02417,REST_0051,2025-11-02 00:11:35.447894,Delivered,341.02,26.77,15,SAVE10,Cash,314.25,
ORD_018163,CUST_00722,REST_0457,2025-10-25 10:35:40.447894,Delivered,378.75,32.1,10,NEWUSER,Card,346.65,
ORD_018164,CUST_00931,REST_0267,2025-11-01 06:36:01.447894,Delivered,413.52,1.11,10,SAVE10,Cash,412.40999999999997,
ORD_018165,CUST_09271,REST_0491,2025-12-12 10:35:12.447894,Delivered,411.19,14.11,15,SAVE10,Card,397.08,
ORD_018166,CUST_05289,REST_0004,2025-10-07 20:23:05.447894,Delivered,33.4,20.05,10,,Card,13.349999999999998,
ORD_018167,CUST_02476,REST_0338,2025-11-06 08:34:19.447894,Delivered,345.79,2.7,15,,Wallet,343.09000000000003,
ORD_018168,CUST_09728,REST_0492,2025-11-21 06:29:56.447894,Delivered,416.59,41.28,0,,Wallet,375.30999999999995,
ORD_018169,CUST_08605,REST_0471,2025-11-29 11:10:51.447894,Delivered,55.92,13.73,5,FREESHIP,Card,42.19,
ORD_018170,CUST_00839,REST_0297,2025-12-09 22:20:43.447894,Delivered,280.32,8.86,10,FREESHIP,Wallet,271.46,
ORD_018171,CUST_03688,REST_0485,2025-10-29 21:25:55.447894,Cancelled,110.83,46.12,5,NEWUSER,Wallet,64.71000000000001,Restaurant Busy
ORD_018172,CUST_01027,REST_0448,2025-10-17 06:30:07.447894,Delivered,130.01,0.34,10,FREESHIP,Card,129.67,
ORD_018173,CUST_02836,REST_0257,2025-11-02 17:04:35.447894,In Progress,425.8,35.58,15,SAVE10,Card,390.22,
ORD_018174,CUST_06473,REST_0473,2025-12-26 06:03:06.447894,Delivered,246.14,2.07,5,,Card,244.07,
ORD_018175,CUST_06377,REST_0009,2025-12-13 10:15:24.447894,Delivered,116.75,17.37,0,FREESHIP,Wallet,99.38,
ORD_018176,CUST_05796,REST_0423,2025-10-15 04:31:24.447894,In Progress,380.67,13.95,5,NEWUSER,Card,366.72,
ORD_018177,CUST_08252,REST_0321,2025-12-19 00:35:47.447894,Delivered,448.98,20.9,5,NEWUSER,Card,428.08000000000004,
ORD_018178,CUST_00590,REST_0372,2025-10-07 14:23:04.447894,Delivered,349.07,16.17,15,FREESHIP,Card,332.9,
ORD_018179,CUST_03169,REST_0273,2025-10-18 18:08:21.447894,Delivered,462.78,36.34,0,,Cash,426.43999999999994,
ORD_018180,CUST_02035,REST_0323,2025-11-27 00:42:13.447894,Delivered,164.65,31.78,10,FREESHIP,Wallet,132.87,
ORD_018181,CUST_05186,REST_0343,2025-10-12 11:16:55.447894,Delivered,233.39,25.22,15,FREESHIP,Cash,208.17,
ORD_018182,CUST_05151,REST_0257,2025-12-24 21:07:43.447894,Delivered,79.51,17.83,5,NEWUSER,Wallet,61.68000000000001,
ORD_018183,CUST_05078,REST_0408,2025-10-31 07:13:57.447894,Delivered,64.48,3.66,5,SAVE10,Card,60.82000000000001,
ORD_018184,CUST_00777,REST_0461,2025-10-11 06:06:29.447894,Delivered,219.5,31.88,5,SAVE10,Card,187.62,
ORD_018185,CUST_08340,REST_0378,2025-11-07 03:58:13.447894,Delivered,350.61,13.13,0,NEWUSER,Card,337.48,
ORD_018186,CUST_08239,REST_0148,2025-11-16 03:13:40.447894,Cancelled,384.52,12.2,10,SAVE10,Card,372.32,Item Unavailable
ORD_018187,CUST_09460,REST_0192,2025-11-03 06:08:10.447894,Delivered,100.9,37.54,5,,Wallet,63.36000000000001,
ORD_018188,CUST_01502,REST_0404,2025-11-11 12:04:02.447894,Cancelled,318.46,15.09,0,FREESHIP,Card,303.37,Customer Cancelled
ORD_018189,CUST_09811,REST_0124,2025-10-15 07:10:31.447894,Delivered,276.74,37.06,15,SAVE10,Card,239.68,
ORD_018190,CUST_06500,REST_0204,2026-01-04 14:33:11.447894,Delivered,409.71,37.5,5,NEWUSER,Wallet,372.21,
ORD_018191,CUST_01665,REST_0337,2025-12-04 05:48:49.447894,Delivered,372.49,7.77,5,,Card,364.72,
ORD_018192,CUST_06597,REST_0085,2025-10-09 08:05:54.447894,Delivered,265.01,14.64,10,SAVE10,Wallet,250.37,
ORD_018193,CUST_06666,REST_0424,2025-12-03 15:14:54.447894,Delivered,145.74,28.55,10,SAVE10,Card,117.19000000000001,
ORD_018194,CUST_06321,REST_0472,2025-12-10 10:51:54.447894,Delivered,442.22,49.13,15,NEWUSER,Wallet,393.09000000000003,
ORD_018195,CUST_02023,REST_0158,2025-11-22 03:57:57.447894,Delivered,108.6,17.24,10,SAVE10,Card,91.36,
ORD_018196,CUST_08402,REST_0407,2025-10-22 08:23:24.447894,Delivered,152.22,43.0,5,,Wallet,109.22,
ORD_018197,CUST_07210,REST_0023,2025-10-31 03:48:10.447894,Delivered,346.9,43.21,10,SAVE10,Wallet,303.69,
ORD_018198,CUST_07292,REST_0120,2025-11-13 12:01:04.447894,Delivered,278.33,15.77,5,,Card,262.56,
ORD_018199,CUST_09380,REST_0056,2025-12-24 11:03:54.447894,Cancelled,79.06,48.18,10,SAVE10,Wallet,30.880000000000003,Restaurant Busy
ORD_018200,CUST_08031,REST_0303,2025-11-29 00:43:24.447894,Delivered,257.8,2.84,15,,Cash,254.96,
ORD_018201,CUST_03054,REST_0401,2025-10-21 20:54:36.447894,Delivered,85.43,13.04,5,SAVE10,Cash,72.39000000000001,
ORD_018202,CUST_00035,REST_0002,2025-11-06 13:18:07.447894,Delivered,81.19,26.07,5,FREESHIP,Wallet,55.12,
ORD_018203,CUST_02044,REST_0362,2025-12-03 08:49:55.447894,Delivered,150.34,4.5,0,SAVE10,Card,145.84,
ORD_018204,CUST_09469,REST_0216,2025-11-22 14:44:14.447894,Delivered,110.75,40.23,0,FREESHIP,Card,70.52000000000001,
ORD_018205,CUST_04855,REST_0033,2025-10-19 13:09:35.447894,Delivered,496.13,9.2,15,,Card,486.93,
ORD_018206,CUST_02955,REST_0249,2025-10-22 18:10:42.447894,Cancelled,480.18,45.15,10,,Wallet,435.03000000000003,Restaurant Busy
ORD_018207,CUST_08456,REST_0237,2025-12-27 10:09:26.447894,Delivered,370.41,48.75,10,SAVE10,Card,321.66,
ORD_018208,CUST_09321,REST_0108,2025-11-24 05:48:05.447894,Delivered,424.57,36.74,15,FREESHIP,Card,387.83,
ORD_018209,CUST_03292,REST_0271,2025-12-28 01:45:14.447894,Delivered,452.16,31.44,15,,Cash,420.72,
ORD_018210,CUST_08599,REST_0288,2025-11-18 22:20:16.447894,Delivered,278.95,29.27,5,,Wallet,249.67999999999998,
ORD_018211,CUST_09422,REST_0362,2025-11-02 14:41:15.447894,Delivered,409.89,35.28,15,,Card,374.61,
ORD_018212,CUST_06780,REST_0162,2025-12-30 03:02:55.447894,Delivered,454.2,44.07,10,FREESHIP,Card,410.13,
ORD_018213,CUST_02112,REST_0444,2025-10-20 13:32:38.447894,Delivered,53.71,35.63,15,,Card,18.08,
ORD_018214,CUST_03017,REST_0470,2025-11-14 23:17:30.447894,Delivered,408.91,39.85,0,SAVE10,Wallet,369.06,
ORD_018215,CUST_06958,REST_0287,2025-10-30 06:05:43.447894,In Progress,68.98,14.01,15,SAVE10,Card,54.970000000000006,
ORD_018216,CUST_09064,REST_0271,2025-12-03 20:31:03.447894,Delivered,473.75,41.3,15,,Card,432.45,
ORD_018217,CUST_04134,REST_0148,2025-12-06 01:15:04.447894,Delivered,346.1,8.66,0,NEWUSER,Card,337.44,
ORD_018218,CUST_04856,REST_0106,2025-10-21 12:31:07.447894,Delivered,499.22,1.4,0,,Card,497.82000000000005,
ORD_018219,CUST_04761,REST_0471,2025-10-17 21:44:37.447894,Delivered,219.27,25.1,0,,Card,194.17000000000002,
